"subject" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featAxis" "count" "average" "featType" "featOperation" "activityName"
"252" 1 "Body" "Accelerometer" "Jerk" NA "X" 95 -0.113615602435789 "Time" "SD" "WALKING"
"253" 1 "Body" "Accelerometer" "Jerk" NA "Y" 95 0.0670025007684211 "Time" "SD" "WALKING"
"254" 1 "Body" "Accelerometer" "Jerk" NA "Z" 95 -0.502699788526316 "Time" "SD" "WALKING"
"255" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 95 -0.141428809031579 "Time" "Mean" "WALKING"
"256" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 95 -0.0744717500625263 "Time" "SD" "WALKING"
"257" 1 "Gravity" "Accelerometer" NA NA "X" 95 0.935223201473684 "Time" "Mean" "WALKING"
"258" 1 "Gravity" "Accelerometer" NA NA "Y" 95 -0.282165021263158 "Time" "Mean" "WALKING"
"259" 1 "Gravity" "Accelerometer" NA NA "Z" 95 -0.068102864 "Time" "Mean" "WALKING"
"260" 1 "Gravity" "Accelerometer" NA NA "X" 95 -0.976609642526316 "Time" "SD" "WALKING"
"261" 1 "Gravity" "Accelerometer" NA NA "Y" 95 -0.971305961473684 "Time" "SD" "WALKING"
"262" 1 "Gravity" "Accelerometer" NA NA "Z" 95 -0.947717226105263 "Time" "SD" "WALKING"
"263" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 95 -0.136971176556842 "Time" "Mean" "WALKING"
"264" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 95 -0.219688645631579 "Time" "SD" "WALKING"
"265" 1 NA "Gyroscope" NA NA "X" 49 -0.352449631363265 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"266" 1 NA "Gyroscope" NA NA "Y" 49 -0.0557022524693878 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"267" 1 NA "Gyroscope" NA NA "Z" 49 -0.0318694271979592 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"268" 1 NA "Gyroscope" NA NA "X" 49 -0.495422486102041 "Freq" "SD" "WALKING_DOWNSTAIRS"
"269" 1 NA "Gyroscope" NA NA "Y" 49 -0.181414728657143 "Freq" "SD" "WALKING_DOWNSTAIRS"
"270" 1 NA "Gyroscope" NA NA "Z" 49 -0.238443565306122 "Freq" "SD" "WALKING_DOWNSTAIRS"
"271" 1 NA "Gyroscope" NA "Magnitude" NA 49 -0.185720285744898 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"272" 1 NA "Gyroscope" NA "Magnitude" NA 49 -0.398350390122449 "Freq" "SD" "WALKING_DOWNSTAIRS"
"273" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 49 -0.281963359177551 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"274" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 49 -0.391919876612245 "Freq" "SD" "WALKING_DOWNSTAIRS"
"275" 1 "Body" "Accelerometer" NA NA "X" 49 0.0382291831510204 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"276" 1 "Body" "Accelerometer" NA NA "Y" 49 0.00154990783591837 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"277" 1 "Body" "Accelerometer" NA NA "Z" 49 -0.225574471693878 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"278" 1 "Body" "Accelerometer" NA NA "X" 49 0.0243308391387755 "Freq" "SD" "WALKING_DOWNSTAIRS"
"279" 1 "Body" "Accelerometer" NA NA "Y" 49 -0.112963739953061 "Freq" "SD" "WALKING_DOWNSTAIRS"
"280" 1 "Body" "Accelerometer" NA NA "Z" 49 -0.297927894693878 "Freq" "SD" "WALKING_DOWNSTAIRS"
"281" 1 "Body" "Accelerometer" NA "Magnitude" NA 49 0.0965845343040816 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"282" 1 "Body" "Accelerometer" NA "Magnitude" NA 49 -0.186530301073469 "Freq" "SD" "WALKING_DOWNSTAIRS"
"283" 1 "Body" "Accelerometer" "Jerk" NA "X" 49 -0.0276638676122449 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"284" 1 "Body" "Accelerometer" "Jerk" NA "Y" 49 -0.12866715764898 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"285" 1 "Body" "Accelerometer" "Jerk" NA "Z" 49 -0.288334735714286 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"286" 1 "Body" "Accelerometer" "Jerk" NA "X" 49 -0.0863278966402041 "Freq" "SD" "WALKING_DOWNSTAIRS"
"287" 1 "Body" "Accelerometer" "Jerk" NA "Y" 49 -0.134580008877551 "Freq" "SD" "WALKING_DOWNSTAIRS"
"288" 1 "Body" "Accelerometer" "Jerk" NA "Z" 49 -0.401721464285714 "Freq" "SD" "WALKING_DOWNSTAIRS"
"289" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 49 0.0262184949326531 "Freq" "Mean" "WALKING_DOWNSTAIRS"
"290" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 49 -0.104052260726531 "Freq" "SD" "WALKING_DOWNSTAIRS"
"291" 1 NA "Gyroscope" NA NA "X" 49 -0.0350781902989796 "Time" "Mean" "WALKING_DOWNSTAIRS"
"292" 1 NA "Gyroscope" NA NA "Y" 49 -0.0909371290204082 "Time" "Mean" "WALKING_DOWNSTAIRS"
"293" 1 NA "Gyroscope" NA NA "Z" 49 0.0900850142030612 "Time" "Mean" "WALKING_DOWNSTAIRS"
"294" 1 NA "Gyroscope" NA NA "X" 49 -0.458030542938775 "Time" "SD" "WALKING_DOWNSTAIRS"
"295" 1 NA "Gyroscope" NA NA "Y" 49 -0.126349194938775 "Time" "SD" "WALKING_DOWNSTAIRS"
"296" 1 NA "Gyroscope" NA NA "Z" 49 -0.124702454242857 "Time" "SD" "WALKING_DOWNSTAIRS"
"297" 1 NA "Gyroscope" NA "Magnitude" NA 49 -0.0757412543673469 "Time" "Mean" "WALKING_DOWNSTAIRS"
"298" 1 NA "Gyroscope" NA "Magnitude" NA 49 -0.225724368061224 "Time" "SD" "WALKING_DOWNSTAIRS"
"299" 1 NA "Gyroscope" "Jerk" NA "X" 49 -0.0739592036271429 "Time" "Mean" "WALKING_DOWNSTAIRS"
"300" 1 NA "Gyroscope" "Jerk" NA "Y" 49 -0.0439902783367347 "Time" "Mean" "WALKING_DOWNSTAIRS"
"301" 1 NA "Gyroscope" "Jerk" NA "Z" 49 -0.0270461061061224 "Time" "Mean" "WALKING_DOWNSTAIRS"
"302" 1 NA "Gyroscope" "Jerk" NA "X" 49 -0.487027342244898 "Time" "SD" "WALKING_DOWNSTAIRS"
"303" 1 NA "Gyroscope" "Jerk" NA "Y" 49 -0.238824827530612 "Time" "SD" "WALKING_DOWNSTAIRS"
"304" 1 NA "Gyroscope" "Jerk" NA "Z" 49 -0.268761480242857 "Time" "SD" "WALKING_DOWNSTAIRS"
"305" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 49 -0.295463843346939 "Time" "Mean" "WALKING_DOWNSTAIRS"
"306" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 49 -0.306510645530612 "Time" "SD" "WALKING_DOWNSTAIRS"
"307" 1 "Body" "Accelerometer" NA NA "X" 49 0.289188320408163 "Time" "Mean" "WALKING_DOWNSTAIRS"
"308" 1 "Body" "Accelerometer" NA NA "Y" 49 -0.00991850461020408 "Time" "Mean" "WALKING_DOWNSTAIRS"
"309" 1 "Body" "Accelerometer" NA NA "Z" 49 -0.107566190908163 "Time" "Mean" "WALKING_DOWNSTAIRS"
"310" 1 "Body" "Accelerometer" NA NA "X" 49 0.0300353383483878 "Time" "SD" "WALKING_DOWNSTAIRS"
"311" 1 "Body" "Accelerometer" NA NA "Y" 49 -0.0319359434489796 "Time" "SD" "WALKING_DOWNSTAIRS"
"312" 1 "Body" "Accelerometer" NA NA "Z" 49 -0.230434213204082 "Time" "SD" "WALKING_DOWNSTAIRS"
"313" 1 "Body" "Accelerometer" NA "Magnitude" NA 49 0.0271882914106122 "Time" "Mean" "WALKING_DOWNSTAIRS"
"314" 1 "Body" "Accelerometer" NA "Magnitude" NA 49 0.0198843506265306 "Time" "SD" "WALKING_DOWNSTAIRS"
"315" 1 "Body" "Accelerometer" "Jerk" NA "X" 49 0.0541553164897959 "Time" "Mean" "WALKING_DOWNSTAIRS"
"316" 1 "Body" "Accelerometer" "Jerk" NA "Y" 49 0.0296504490408163 "Time" "Mean" "WALKING_DOWNSTAIRS"
"317" 1 "Body" "Accelerometer" "Jerk" NA "Z" 49 -0.0109719730183673 "Time" "Mean" "WALKING_DOWNSTAIRS"
"318" 1 "Body" "Accelerometer" "Jerk" NA "X" 49 -0.012283860544898 "Time" "SD" "WALKING_DOWNSTAIRS"
"319" 1 "Body" "Accelerometer" "Jerk" NA "Y" 49 -0.101601390640816 "Time" "SD" "WALKING_DOWNSTAIRS"
"320" 1 "Body" "Accelerometer" "Jerk" NA "Z" 49 -0.345735032326531 "Time" "SD" "WALKING_DOWNSTAIRS"
"321" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 49 -0.0894474807979592 "Time" "Mean" "WALKING_DOWNSTAIRS"
"322" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 49 -0.0257877197081633 "Time" "SD" "WALKING_DOWNSTAIRS"
"323" 1 "Gravity" "Accelerometer" NA NA "X" 49 0.931874418979592 "Time" "Mean" "WALKING_DOWNSTAIRS"
"324" 1 "Gravity" "Accelerometer" NA NA "Y" 49 -0.266610338979592 "Time" "Mean" "WALKING_DOWNSTAIRS"
"325" 1 "Gravity" "Accelerometer" NA NA "Z" 49 -0.0621199585938776 "Time" "Mean" "WALKING_DOWNSTAIRS"
"326" 1 "Gravity" "Accelerometer" NA NA "X" 49 -0.950559811632653 "Time" "SD" "WALKING_DOWNSTAIRS"
"327" 1 "Gravity" "Accelerometer" NA NA "Y" 49 -0.937018658979592 "Time" "SD" "WALKING_DOWNSTAIRS"
"328" 1 "Gravity" "Accelerometer" NA NA "Z" 49 -0.895939695102041 "Time" "SD" "WALKING_DOWNSTAIRS"
"329" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 49 0.0271882914106122 "Time" "Mean" "WALKING_DOWNSTAIRS"
"330" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 49 0.0198843506265306 "Time" "SD" "WALKING_DOWNSTAIRS"
"331" 1 NA "Gyroscope" NA NA "X" 53 -0.492611667924528 "Freq" "Mean" "WALKING_UPSTAIRS"
"332" 1 NA "Gyroscope" NA NA "Y" 53 -0.319474609056604 "Freq" "Mean" "WALKING_UPSTAIRS"
"333" 1 NA "Gyroscope" NA NA "Z" 53 -0.453597213018868 "Freq" "Mean" "WALKING_UPSTAIRS"
"334" 1 NA "Gyroscope" NA NA "X" 53 -0.565892490754717 "Freq" "SD" "WALKING_UPSTAIRS"
"335" 1 NA "Gyroscope" NA NA "Y" 53 0.151538905566038 "Freq" "SD" "WALKING_UPSTAIRS"
"336" 1 NA "Gyroscope" NA NA "Z" 53 -0.57170784 "Freq" "SD" "WALKING_UPSTAIRS"
"337" 1 NA "Gyroscope" NA "Magnitude" NA 53 -0.325961457396226 "Freq" "Mean" "WALKING_UPSTAIRS"
"338" 1 NA "Gyroscope" NA "Magnitude" NA 53 -0.182985518264151 "Freq" "SD" "WALKING_UPSTAIRS"
"339" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 53 -0.634665082075472 "Freq" "Mean" "WALKING_UPSTAIRS"
"340" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 53 -0.693930521509434 "Freq" "SD" "WALKING_UPSTAIRS"
"341" 1 "Body" "Accelerometer" NA NA "X" 53 -0.404321784150943 "Freq" "Mean" "WALKING_UPSTAIRS"
"342" 1 "Body" "Accelerometer" NA NA "Y" 53 -0.190976720811321 "Freq" "Mean" "WALKING_UPSTAIRS"
"343" 1 "Body" "Accelerometer" NA NA "Z" 53 -0.433349702075472 "Freq" "Mean" "WALKING_UPSTAIRS"
"344" 1 "Body" "Accelerometer" NA NA "X" 53 -0.337428188679245 "Freq" "SD" "WALKING_UPSTAIRS"
"345" 1 "Body" "Accelerometer" NA NA "Y" 53 0.0217695106566038 "Freq" "SD" "WALKING_UPSTAIRS"
"346" 1 "Body" "Accelerometer" NA NA "Z" 53 0.0859565543849057 "Freq" "SD" "WALKING_UPSTAIRS"
"347" 1 "Body" "Accelerometer" NA "Magnitude" NA 53 -0.352395944716981 "Freq" "Mean" "WALKING_UPSTAIRS"
"348" 1 "Body" "Accelerometer" NA "Magnitude" NA 53 -0.416260101509434 "Freq" "SD" "WALKING_UPSTAIRS"
"349" 1 "Body" "Accelerometer" "Jerk" NA "X" 53 -0.479875245660377 "Freq" "Mean" "WALKING_UPSTAIRS"
"350" 1 "Body" "Accelerometer" "Jerk" NA "Y" 53 -0.41344458754717 "Freq" "Mean" "WALKING_UPSTAIRS"
"351" 1 "Body" "Accelerometer" "Jerk" NA "Z" 53 -0.685474353962264 "Freq" "Mean" "WALKING_UPSTAIRS"
"352" 1 "Body" "Accelerometer" "Jerk" NA "X" 53 -0.461907025849057 "Freq" "SD" "WALKING_UPSTAIRS"
"353" 1 "Body" "Accelerometer" "Jerk" NA "Y" 53 -0.381777065283019 "Freq" "SD" "WALKING_UPSTAIRS"
"354" 1 "Body" "Accelerometer" "Jerk" NA "Z" 53 -0.726040200754717 "Freq" "SD" "WALKING_UPSTAIRS"
"355" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 53 -0.44265216245283 "Freq" "Mean" "WALKING_UPSTAIRS"
"356" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 53 -0.533059853773585 "Freq" "SD" "WALKING_UPSTAIRS"
"357" 1 NA "Gyroscope" NA NA "X" 53 0.050549379754717 "Time" "Mean" "WALKING_UPSTAIRS"
"358" 1 NA "Gyroscope" NA NA "Y" 53 -0.166170015088679 "Time" "Mean" "WALKING_UPSTAIRS"
"359" 1 NA "Gyroscope" NA NA "Z" 53 0.0583595463981132 "Time" "Mean" "WALKING_UPSTAIRS"
"360" 1 NA "Gyroscope" NA NA "X" 53 -0.544871104528302 "Time" "SD" "WALKING_UPSTAIRS"
"361" 1 NA "Gyroscope" NA NA "Y" 53 0.00410518379811321 "Time" "SD" "WALKING_UPSTAIRS"
"362" 1 NA "Gyroscope" NA NA "Z" 53 -0.50716867490566 "Time" "SD" "WALKING_UPSTAIRS"
"363" 1 NA "Gyroscope" NA "Magnitude" NA 53 -0.126735589969811 "Time" "Mean" "WALKING_UPSTAIRS"
"364" 1 NA "Gyroscope" NA "Magnitude" NA 53 -0.14861931805283 "Time" "SD" "WALKING_UPSTAIRS"
"365" 1 NA "Gyroscope" "Jerk" NA "X" 53 -0.122232768011321 "Time" "Mean" "WALKING_UPSTAIRS"
"366" 1 NA "Gyroscope" "Jerk" NA "Y" 53 -0.0421485884509434 "Time" "Mean" "WALKING_UPSTAIRS"
"367" 1 NA "Gyroscope" "Jerk" NA "Z" 53 -0.0407125527654717 "Time" "Mean" "WALKING_UPSTAIRS"
"368" 1 NA "Gyroscope" "Jerk" NA "X" 53 -0.614786508490566 "Time" "SD" "WALKING_UPSTAIRS"
"369" 1 NA "Gyroscope" "Jerk" NA "Y" 53 -0.601696656226415 "Time" "SD" "WALKING_UPSTAIRS"
"370" 1 NA "Gyroscope" "Jerk" NA "Z" 53 -0.606332002264151 "Time" "SD" "WALKING_UPSTAIRS"
"371" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 53 -0.59488286509434 "Time" "Mean" "WALKING_UPSTAIRS"
"372" 1 NA "Gyroscope" "Jerk" "Magnitude" NA 53 -0.648553044339623 "Time" "SD" "WALKING_UPSTAIRS"
"373" 1 "Body" "Accelerometer" NA NA "X" 53 0.255461689622641 "Time" "Mean" "WALKING_UPSTAIRS"
"374" 1 "Body" "Accelerometer" NA NA "Y" 53 -0.0239531492643396 "Time" "Mean" "WALKING_UPSTAIRS"
"375" 1 "Body" "Accelerometer" NA NA "Z" 53 -0.0973020020943396 "Time" "Mean" "WALKING_UPSTAIRS"
"376" 1 "Body" "Accelerometer" NA NA "X" 53 -0.35470802509434 "Time" "SD" "WALKING_UPSTAIRS"
"377" 1 "Body" "Accelerometer" NA NA "Y" 53 -0.00232026501698113 "Time" "SD" "WALKING_UPSTAIRS"
"378" 1 "Body" "Accelerometer" NA NA "Z" 53 -0.0194792388471698 "Time" "SD" "WALKING_UPSTAIRS"
"379" 1 "Body" "Accelerometer" NA "Magnitude" NA 53 -0.129927630735849 "Time" "Mean" "WALKING_UPSTAIRS"
"380" 1 "Body" "Accelerometer" NA "Magnitude" NA 53 -0.324970929245283 "Time" "SD" "WALKING_UPSTAIRS"
"381" 1 "Body" "Accelerometer" "Jerk" NA "X" 53 0.101372729922642 "Time" "Mean" "WALKING_UPSTAIRS"
"382" 1 "Body" "Accelerometer" "Jerk" NA "Y" 53 0.0194863076188679 "Time" "Mean" "WALKING_UPSTAIRS"
"383" 1 "Body" "Accelerometer" "Jerk" NA "Z" 53 -0.0455625449113208 "Time" "Mean" "WALKING_UPSTAIRS"
"384" 1 "Body" "Accelerometer" "Jerk" NA "X" 53 -0.446843887735849 "Time" "SD" "WALKING_UPSTAIRS"
"385" 1 "Body" "Accelerometer" "Jerk" NA "Y" 53 -0.378274426037736 "Time" "SD" "WALKING_UPSTAIRS"
"386" 1 "Body" "Accelerometer" "Jerk" NA "Z" 53 -0.706593530943396 "Time" "SD" "WALKING_UPSTAIRS"
"387" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 53 -0.466503446226415 "Time" "Mean" "WALKING_UPSTAIRS"
"388" 1 "Body" "Accelerometer" "Jerk" "Magnitude" NA 53 -0.478991622075472 "Time" "SD" "WALKING_UPSTAIRS"
"389" 1 "Gravity" "Accelerometer" NA NA "X" 53 0.89335109754717 "Time" "Mean" "WALKING_UPSTAIRS"
"390" 1 "Gravity" "Accelerometer" NA NA "Y" 53 -0.362153364339623 "Time" "Mean" "WALKING_UPSTAIRS"
"391" 1 "Gravity" "Accelerometer" NA NA "Z" 53 -0.075402939754717 "Time" "Mean" "WALKING_UPSTAIRS"
"392" 1 "Gravity" "Accelerometer" NA NA "X" 53 -0.956367027924528 "Time" "SD" "WALKING_UPSTAIRS"
"393" 1 "Gravity" "Accelerometer" NA NA "Y" 53 -0.952849233207547 "Time" "SD" "WALKING_UPSTAIRS"
"394" 1 "Gravity" "Accelerometer" NA NA "Z" 53 -0.912379410377358 "Time" "SD" "WALKING_UPSTAIRS"
"395" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 53 -0.129927630735849 "Time" "Mean" "WALKING_UPSTAIRS"
"396" 1 "Gravity" "Accelerometer" NA "Magnitude" NA 53 -0.324970929245283 "Time" "SD" "WALKING_UPSTAIRS"
"397" 2 NA "Gyroscope" NA NA "X" 48 -0.9864311425 "Freq" "Mean" "LAYING"
"398" 2 NA "Gyroscope" NA NA "Y" 48 -0.983321635416667 "Freq" "Mean" "LAYING"
"399" 2 NA "Gyroscope" NA NA "Z" 48 -0.9626718875 "Freq" "Mean" "LAYING"
"400" 2 NA "Gyroscope" NA NA "X" 48 -0.988860685833333 "Freq" "SD" "LAYING"
"401" 2 NA "Gyroscope" NA NA "Y" 48 -0.981910616458333 "Freq" "SD" "LAYING"
"402" 2 NA "Gyroscope" NA NA "Z" 48 -0.963174222291667 "Freq" "SD" "LAYING"
"403" 2 NA "Gyroscope" NA "Magnitude" NA 48 -0.972112972708333 "Freq" "Mean" "LAYING"
"404" 2 NA "Gyroscope" NA "Magnitude" NA 48 -0.96109837875 "Freq" "SD" "LAYING"
"405" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.990248702291667 "Freq" "Mean" "LAYING"
"406" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.989492660416667 "Freq" "SD" "LAYING"
"407" 2 "Body" "Accelerometer" NA NA "X" 48 -0.976725059791667 "Freq" "Mean" "LAYING"
"408" 2 "Body" "Accelerometer" NA NA "Y" 48 -0.979800877916667 "Freq" "Mean" "LAYING"
"409" 2 "Body" "Accelerometer" NA NA "Z" 48 -0.984380981875 "Freq" "Mean" "LAYING"
"410" 2 "Body" "Accelerometer" NA NA "X" 48 -0.973246482083333 "Freq" "SD" "LAYING"
"411" 2 "Body" "Accelerometer" NA NA "Y" 48 -0.981025105625 "Freq" "SD" "LAYING"
"412" 2 "Body" "Accelerometer" NA NA "Z" 48 -0.984792185 "Freq" "SD" "LAYING"
"413" 2 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.975110196458333 "Freq" "Mean" "LAYING"
"414" 2 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.975121387916667 "Freq" "SD" "LAYING"
"415" 2 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.985813630833333 "Freq" "Mean" "LAYING"
"416" 2 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.982768250416667 "Freq" "Mean" "LAYING"
"417" 2 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.986197134583333 "Freq" "Mean" "LAYING"
"418" 2 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.987250255833333 "Freq" "SD" "LAYING"
"419" 2 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.984987392916667 "Freq" "SD" "LAYING"
"420" 2 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.989345368541667 "Freq" "SD" "LAYING"
"421" 2 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.985374114791667 "Freq" "Mean" "LAYING"
"422" 2 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.984568489166667 "Freq" "SD" "LAYING"
"423" 2 NA "Gyroscope" NA NA "X" 48 -0.01847660675 "Time" "Mean" "LAYING"
"424" 2 NA "Gyroscope" NA NA "Y" 48 -0.111800824583333 "Time" "Mean" "LAYING"
"425" 2 NA "Gyroscope" NA NA "Z" 48 0.144882846104167 "Time" "Mean" "LAYING"
"426" 2 NA "Gyroscope" NA NA "X" 48 -0.988275232916667 "Time" "SD" "LAYING"
"427" 2 NA "Gyroscope" NA NA "Y" 48 -0.982291608958333 "Time" "SD" "LAYING"
"428" 2 NA "Gyroscope" NA NA "Z" 48 -0.960306560416667 "Time" "SD" "LAYING"
"429" 2 NA "Gyroscope" NA "Magnitude" NA 48 -0.950011569583333 "Time" "Mean" "LAYING"
"430" 2 NA "Gyroscope" NA "Magnitude" NA 48 -0.961164053958333 "Time" "SD" "LAYING"
"431" 2 NA "Gyroscope" "Jerk" NA "X" 48 -0.101974134208333 "Time" "Mean" "LAYING"
"432" 2 NA "Gyroscope" "Jerk" NA "Y" 48 -0.0358590176083333 "Time" "Mean" "LAYING"
"433" 2 NA "Gyroscope" "Jerk" NA "Z" 48 -0.0701783020833333 "Time" "Mean" "LAYING"
"434" 2 NA "Gyroscope" "Jerk" NA "X" 48 -0.993235849166667 "Time" "SD" "LAYING"
"435" 2 NA "Gyroscope" "Jerk" NA "Y" 48 -0.989567537916667 "Time" "SD" "LAYING"
"436" 2 NA "Gyroscope" "Jerk" NA "Z" 48 -0.98803582125 "Time" "SD" "LAYING"
"437" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.991767074166667 "Time" "Mean" "LAYING"
"438" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 48 -0.989718095208333 "Time" "SD" "LAYING"
"439" 2 "Body" "Accelerometer" NA NA "X" 48 0.281373403958333 "Time" "Mean" "LAYING"
"440" 2 "Body" "Accelerometer" NA NA "Y" 48 -0.0181587397583333 "Time" "Mean" "LAYING"
"441" 2 "Body" "Accelerometer" NA NA "Z" 48 -0.107245610416667 "Time" "Mean" "LAYING"
"442" 2 "Body" "Accelerometer" NA NA "X" 48 -0.974059464791667 "Time" "SD" "LAYING"
"443" 2 "Body" "Accelerometer" NA NA "Y" 48 -0.98027739875 "Time" "SD" "LAYING"
"444" 2 "Body" "Accelerometer" NA NA "Z" 48 -0.984233296875 "Time" "SD" "LAYING"
"445" 2 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.977435485208333 "Time" "Mean" "LAYING"
"446" 2 "Body" "Accelerometer" NA "Magnitude" NA 48 -0.972873912916667 "Time" "SD" "LAYING"
"447" 2 "Body" "Accelerometer" "Jerk" NA "X" 48 0.0825972511666667 "Time" "Mean" "LAYING"
"448" 2 "Body" "Accelerometer" "Jerk" NA "Y" 48 0.012254788451875 "Time" "Mean" "LAYING"
"449" 2 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.00180264895625 "Time" "Mean" "LAYING"
"450" 2 "Body" "Accelerometer" "Jerk" NA "X" 48 -0.98587216875 "Time" "SD" "LAYING"
"451" 2 "Body" "Accelerometer" "Jerk" NA "Y" 48 -0.98317254125 "Time" "SD" "LAYING"
"452" 2 "Body" "Accelerometer" "Jerk" NA "Z" 48 -0.988442014375 "Time" "SD" "LAYING"
"453" 2 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.987741696041667 "Time" "Mean" "LAYING"
"454" 2 "Body" "Accelerometer" "Jerk" "Magnitude" NA 48 -0.98551807625 "Time" "SD" "LAYING"
"455" 2 "Gravity" "Accelerometer" NA NA "X" 48 -0.509754238125 "Time" "Mean" "LAYING"
"456" 2 "Gravity" "Accelerometer" NA NA "Y" 48 0.752536639375 "Time" "Mean" "LAYING"
"457" 2 "Gravity" "Accelerometer" NA NA "Z" 48 0.646834879583333 "Time" "Mean" "LAYING"
"458" 2 "Gravity" "Accelerometer" NA NA "X" 48 -0.959014441458333 "Time" "SD" "LAYING"
"459" 2 "Gravity" "Accelerometer" NA NA "Y" 48 -0.988211865208333 "Time" "SD" "LAYING"
"460" 2 "Gravity" "Accelerometer" NA NA "Z" 48 -0.984230418125 "Time" "SD" "LAYING"
"461" 2 "Gravity" "Accelerometer" NA "Magnitude" NA 48 -0.977435485208333 "Time" "Mean" "LAYING"
"462" 2 "Gravity" "Accelerometer" NA "Magnitude" NA 48 -0.972873912916667 "Time" "SD" "LAYING"
"463" 2 NA "Gyroscope" NA NA "X" 46 -0.982621389565217 "Freq" "Mean" "SITTING"
"464" 2 NA "Gyroscope" NA NA "Y" 46 -0.982100923695652 "Freq" "Mean" "SITTING"
"465" 2 NA "Gyroscope" NA NA "Z" 46 -0.959814822391304 "Freq" "Mean" "SITTING"
"466" 2 NA "Gyroscope" NA NA "X" 46 -0.986808501521739 "Freq" "SD" "SITTING"
"467" 2 NA "Gyroscope" NA NA "Y" 46 -0.977356188695652 "Freq" "SD" "SITTING"
"468" 2 NA "Gyroscope" NA NA "Z" 46 -0.963522659782609 "Freq" "SD" "SITTING"
"469" 2 NA "Gyroscope" NA "Magnitude" NA 46 -0.971840596086956 "Freq" "Mean" "SITTING"
"470" 2 NA "Gyroscope" NA "Magnitude" NA 46 -0.961385745217391 "Freq" "SD" "SITTING"
"471" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 46 -0.989861950869565 "Freq" "Mean" "SITTING"
"472" 2 NA "Gyroscope" "Jerk" "Magnitude" NA 46 -0.989632908913043 "Freq" "SD" "SITTING"
"473" 2 "Body" "Accelerometer" NA NA "X" 46 -0.985803840652174 "Freq" "Mean" "SITTING"
"474" 2 "Body" "Accelerometer" NA NA "Y" 46 -0.957343498478261 "Freq" "Mean" "SITTING"
"475" 2 "Body" "Accelerometer" NA NA "Z" 46 -0.970162172608696 "Freq" "Mean" "SITTING"
"476" 2 "Body" "Accelerometer" NA NA "X" 46 -0.98736209 "Freq" "SD" "SITTING"
"477" 2 "Body" "Accelerometer" NA NA "Y" 46 -0.950073754130435 "Freq" "SD" "SITTING"
"478" 2 "Body" "Accelerometer" NA NA "Z" 46 -0.956862864130435 "Freq" "SD" "SITTING"
